,action,episode,reward,step,time_sec
199,"1,2,1,0,0,0,0,0,1,4,1,0,1,1,1,0,1,1,4,2,0,3,0,2,1,1,2,1",1,-26,200.0,1000
200,"5,2,1,1,0,0,0,1,1,4,1,0,0,0,1,1,1,0,2,2,0,1,0,2,1,3,5,1",1,-27,201.0,1005
201,"2,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2,1,0,2,0,0,0,0,3,0,1,5,1",1,-25,202.0,1010
202,"4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,4,0,0,3,0,2,0,1,0,0",1,-25,203.0,1015
203,"4,3,1,0,0,1,1,0,1,4,0,0,0,0,1,1,0,2,2,0,0,0,0,0,1,2,5,0",1,-33,204.0,1020
204,"2,1,1,0,0,1,1,1,0,4,0,0,1,1,0,2,1,0,4,2,0,1,0,2,0,1,3,0",1,-28,205.0,1025
205,"4,1,1,1,0,3,0,0,0,4,0,0,1,0,0,3,1,0,4,0,0,0,1,1,3,1,2,1",1,-32,206.0,1030
206,"5,0,1,1,0,1,1,0,1,0,1,0,0,0,1,3,0,0,5,2,0,0,1,2,0,1,0,2",1,-33,207.0,1035
207,"1,2,1,1,0,1,1,1,1,4,1,0,1,1,1,1,1,0,5,1,0,2,1,2,0,3,5,1",1,-29,208.0,1040
208,"5,0,1,0,0,0,0,3,0,4,1,0,0,0,0,0,1,0,4,0,0,1,0,3,1,1,3,2",1,-40,209.0,1045
209,"3,2,1,1,0,0,1,1,1,4,1,0,0,1,0,3,0,1,0,0,1,1,1,0,3,3,0,0",1,-42,210.0,1050
210,"0,3,1,1,0,0,1,1,1,4,1,0,3,0,0,2,1,2,0,2,0,1,0,2,0,1,0,1",1,-35,211.0,1055
211,"0,2,1,0,0,3,1,2,1,4,1,0,1,1,0,1,1,1,4,1,0,0,2,2,2,0,0,2",1,-38,212.0,1060
212,"4,0,1,1,0,3,0,0,0,0,1,0,1,1,1,1,1,1,4,2,0,0,0,2,0,1,0,2",1,-34,213.0,1065
213,"0,0,1,1,0,2,0,2,1,4,0,0,0,0,1,2,1,0,2,2,1,3,2,2,3,3,1,0",1,-38,214.0,1070
214,"0,3,1,0,0,2,0,1,0,4,0,0,0,0,1,2,0,1,4,0,0,0,0,2,3,3,5,2",1,-42,215.0,1075
215,"4,3,1,0,0,0,0,0,1,4,1,0,0,1,0,2,1,0,4,0,0,2,0,0,1,3,0,0",1,-33,216.0,1080
216,"3,2,1,1,0,3,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,2,2,0,0,2,0",1,-35,217.0,1085
217,"0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,3,0,0,4,0,0,0,0,3,0,1,5,1",1,-34,218.0,1090
218,"4,3,1,0,0,0,1,1,1,0,1,0,0,1,1,3,0,0,0,0,0,2,2,1,1,1,3,1",1,-40,219.0,1095
219,"0,2,1,1,0,0,0,1,1,4,0,0,0,1,1,3,1,1,4,2,1,0,0,3,1,1,5,1",1,-47,220.0,1100
220,"0,3,1,1,0,0,1,0,1,4,0,0,3,1,0,2,1,0,0,2,0,1,0,2,1,1,0,1",1,-44,221.0,1105
221,"4,2,1,1,0,1,0,0,1,4,1,0,0,1,1,1,1,0,3,2,0,3,0,0,1,1,3,0",1,-45,222.0,1110
222,"1,3,1,1,0,0,0,0,0,4,1,0,1,1,0,1,1,0,4,1,1,3,2,2,0,1,0,1",1,-41,223.0,1115
223,"4,0,1,1,0,3,1,0,0,0,0,0,0,1,1,3,0,2,4,0,0,1,0,2,2,3,5,1",1,-41,224.0,1120
224,"0,0,1,1,0,1,0,0,0,4,1,0,3,1,1,3,1,0,0,0,0,3,2,2,1,1,4,1",1,-44,225.0,1125
225,"4,0,1,1,0,2,0,0,1,0,0,0,1,1,1,1,1,2,4,2,0,3,1,2,0,0,5,2",1,-36,226.0,1130
226,"3,1,1,1,0,0,1,1,0,4,1,0,3,0,1,1,1,1,1,0,1,3,2,2,1,1,2,0",1,-34,227.0,1135
227,"3,0,1,0,0,2,1,2,1,0,1,0,1,1,0,2,0,1,4,2,0,2,2,2,0,1,2,1",1,-34,228.0,1140
228,"5,3,1,1,0,3,0,1,0,4,1,0,0,1,0,3,0,0,0,1,0,0,1,0,2,3,0,0",1,-38,229.0,1145
229,"3,3,1,0,0,0,1,1,1,4,0,0,1,0,0,2,0,0,0,2,1,1,0,0,0,0,5,1",1,-54,230.0,1150
230,"3,3,1,1,0,2,1,1,0,0,1,0,1,1,0,3,0,0,4,0,1,0,2,2,2,1,4,1",1,-46,231.0,1155
231,"4,2,1,1,0,1,1,1,0,4,1,0,1,0,1,1,0,2,5,2,1,1,1,2,2,1,5,0",1,-45,232.0,1160
232,"1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,3,1,0,4,0,0,2,1,0,3,3,5,0",1,-36,233.0,1165
233,"4,2,1,1,0,1,1,1,0,4,0,0,0,1,1,1,0,0,4,2,0,3,0,2,0,3,2,2",1,-36,234.0,1170
234,"0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,4,2,0,2,2,0,2,2,4,0",1,-36,235.0,1175
235,"5,1,1,1,0,3,1,2,1,0,1,0,0,0,0,1,0,0,2,2,0,3,3,0,0,1,0,0",1,-31,236.0,1180
236,"1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,3,1,1,2,0,1,0,0,2,0,3,0,2",1,-36,237.0,1185
237,"0,3,1,1,0,0,1,1,1,4,0,0,1,1,1,3,0,1,4,0,0,1,0,2,2,1,5,1",1,-37,238.0,1190
238,"4,2,1,1,0,0,1,0,1,4,1,0,1,1,1,0,1,0,2,0,0,0,3,3,3,1,5,2",1,-33,239.0,1195
239,"0,1,1,1,0,1,1,1,0,4,1,0,0,1,1,1,0,1,4,2,1,3,2,2,1,3,0,2",1,-33,240.0,1200
240,"4,2,1,0,0,0,1,3,1,0,1,0,1,1,0,2,0,1,4,1,0,2,1,2,2,1,2,0",1,-35,241.0,1205
241,"4,0,1,1,0,3,1,0,1,4,1,0,1,1,1,1,0,0,0,0,0,2,1,2,0,1,2,0",1,-34,242.0,1210
242,"3,2,1,1,0,2,0,0,1,4,1,0,1,1,1,0,1,0,2,1,0,1,1,2,0,3,4,0",1,-40,243.0,1215
243,"0,1,1,1,0,0,1,3,0,0,1,0,1,0,1,1,1,1,3,1,0,1,1,0,0,1,5,2",1,-34,244.0,1220
244,"4,2,1,1,0,0,0,1,0,0,1,0,1,1,1,2,0,0,1,0,0,1,0,2,0,1,0,0",1,-34,245.0,1225
245,"4,0,1,1,0,2,1,1,1,4,0,0,1,1,1,2,0,0,3,2,0,1,3,0,2,1,0,0",1,-30,246.0,1230
246,"1,0,1,0,0,3,0,0,1,4,1,0,0,0,0,2,1,1,0,2,0,1,0,0,3,3,5,1",1,-31,247.0,1235
247,"4,0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,1,4,0,1,1,0,2,1,1,5,0",1,-33,248.0,1240
248,"3,3,1,1,0,0,0,0,0,4,0,0,0,1,1,1,1,0,1,1,0,0,0,0,2,3,5,0",1,-39,249.0,1245
249,"5,3,1,1,0,3,1,1,1,0,1,0,0,1,1,2,1,0,0,1,0,0,2,2,2,1,3,1",1,-39,250.0,1250
250,"1,3,1,1,0,0,0,0,0,4,0,0,1,1,1,1,0,1,4,2,0,1,1,3,2,3,0,1",1,-51,251.0,1255
251,"2,2,1,1,0,0,1,1,0,4,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,5,0",1,-46,252.0,1260
252,"0,0,1,0,0,1,0,1,0,4,0,0,3,1,1,2,0,1,2,1,1,3,3,0,1,3,0,0",1,-39,253.0,1265
253,"2,1,1,1,0,0,1,0,0,0,1,0,0,1,1,3,0,0,4,0,0,3,0,1,1,3,5,2",1,-37,254.0,1270
254,"4,2,1,1,0,1,1,2,1,4,1,0,1,1,0,3,0,1,4,0,0,1,1,2,1,1,2,2",1,-40,255.0,1275
255,"0,2,1,1,0,2,1,3,0,4,1,0,0,0,0,1,0,0,4,1,0,3,1,2,1,1,5,1",1,-46,256.0,1280
256,"4,0,1,0,0,3,1,0,1,4,0,0,0,0,1,1,0,0,4,0,0,0,1,2,2,2,4,0",1,-44,257.0,1285
257,"0,2,1,0,0,0,1,0,0,4,1,0,1,0,0,2,1,1,0,2,0,2,1,2,1,1,0,1",1,-50,258.0,1290
258,"2,0,1,1,0,0,0,1,1,0,0,0,1,1,0,2,0,0,2,2,1,1,2,3,3,1,5,1",1,-43,259.0,1295
259,"3,2,1,0,0,3,0,1,1,4,0,0,1,0,0,2,0,0,2,2,0,2,0,0,2,1,4,2",1,-50,260.0,1300
260,"5,0,1,0,0,3,0,0,0,4,1,0,1,0,1,1,1,1,2,2,0,0,1,2,0,1,1,0",1,-54,261.0,1305
261,"5,0,1,1,0,0,1,2,0,4,1,0,1,1,0,3,1,0,4,0,0,1,1,0,1,2,2,0",1,-52,262.0,1310
262,"0,0,1,1,0,3,0,1,0,0,0,0,0,1,1,1,0,0,4,0,0,1,1,2,0,0,5,1",1,-43,263.0,1315
263,"3,0,1,1,0,1,0,0,1,4,1,0,1,0,1,1,1,0,5,1,0,2,0,2,0,1,4,1",1,-47,264.0,1320
264,"4,3,1,1,0,3,1,0,0,0,0,0,1,0,0,1,1,0,4,2,0,2,1,0,0,2,0,1",1,-49,265.0,1325
265,"4,2,1,0,0,0,0,0,1,4,1,0,0,1,1,2,0,1,2,2,0,0,1,2,0,2,2,0",1,-48,266.0,1330
266,"4,0,1,0,0,1,0,1,0,4,1,0,0,1,1,0,1,1,4,2,0,1,0,3,1,3,4,0",1,-45,267.0,1335
267,"4,2,1,1,0,2,0,1,0,4,0,0,1,1,0,1,0,1,2,2,1,2,1,2,1,2,0,2",1,-46,268.0,1340
268,"0,3,1,0,0,0,1,1,1,0,1,0,1,0,1,3,1,0,2,2,0,3,0,3,2,1,4,1",1,-41,269.0,1345
269,"0,3,1,0,0,3,1,0,1,4,0,0,1,1,1,3,1,1,5,2,0,3,3,0,1,3,0,1",1,-38,270.0,1350
270,"0,2,1,0,0,1,0,3,1,4,0,0,0,1,1,3,0,0,1,0,0,0,2,0,2,3,5,1",1,-44,271.0,1355
271,"1,3,1,1,0,2,0,0,0,4,0,0,1,1,1,2,0,1,4,2,0,1,0,2,0,1,2,1",1,-45,272.0,1360
272,"0,2,1,1,0,0,0,3,1,0,1,0,1,1,1,0,1,0,4,2,0,2,1,2,0,3,5,2",1,-41,273.0,1365
273,"3,3,1,1,0,3,0,1,0,4,1,0,1,1,1,2,1,0,4,2,0,2,0,2,1,1,5,1",1,-48,274.0,1370
274,"4,2,1,0,0,3,0,1,1,4,1,0,1,0,1,1,0,1,2,1,1,3,2,2,1,3,0,1",1,-53,275.0,1375
275,"4,3,1,1,0,3,0,1,0,4,0,0,2,1,0,2,0,1,4,2,1,1,1,2,1,1,2,0",1,-54,276.0,1380
276,"3,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,2,0,0,1,0,2,0,1,2,1",1,-53,277.0,1385
277,"1,0,1,1,0,2,0,3,1,4,1,0,0,0,1,2,0,0,4,2,0,2,2,0,0,1,4,2",1,-54,278.0,1390
278,"5,1,1,0,0,1,0,0,1,4,0,0,1,1,1,2,1,0,4,1,0,3,1,2,1,1,5,0",1,-50,279.0,1395
279,"4,0,1,1,0,1,0,0,1,4,1,0,1,1,0,2,1,0,2,2,0,3,1,2,1,1,5,0",1,-47,280.0,1400
280,"1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0,1,3,3,2,3,2,0",1,-47,281.0,1405
281,"0,3,1,1,0,1,1,1,1,4,0,0,0,1,1,1,1,0,4,0,0,2,2,0,0,1,0,1",1,-34,282.0,1410
282,"4,1,1,1,0,1,1,0,1,0,0,0,1,1,1,2,1,1,4,0,1,3,2,2,1,1,5,2",1,-50,283.0,1415
283,"0,1,1,1,0,0,0,0,0,4,1,0,1,0,0,2,0,0,4,2,0,3,1,2,0,1,3,2",1,-46,284.0,1420
284,"0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2,2,0,2,1,0,2,1,0,1",1,-41,285.0,1425
285,"0,0,1,1,0,0,1,1,0,4,1,0,0,1,1,1,1,1,4,1,0,1,1,3,2,1,4,1",1,-57,286.0,1430
286,"4,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,4,1,0,3,0,0,3,2,3,0",1,-51,287.0,1435
287,"4,2,1,1,0,0,1,3,0,4,1,0,1,0,1,1,1,0,4,2,0,1,3,0,2,1,2,0",1,-57,288.0,1440
288,"0,2,1,1,0,1,1,0,0,4,1,0,3,1,0,3,0,1,4,1,0,3,0,2,0,1,0,1",1,-42,289.0,1445
289,"4,0,1,1,0,2,0,1,1,4,1,0,1,1,0,2,1,1,0,2,0,3,0,2,1,1,1,1",1,-42,290.0,1450
290,"4,0,1,1,0,1,0,1,0,4,0,0,1,1,1,2,1,1,4,1,0,3,0,0,2,1,5,1",1,-52,291.0,1455
291,"1,2,1,1,0,1,1,0,0,4,0,0,1,0,1,1,0,0,4,0,0,2,0,2,1,1,0,1",1,-49,292.0,1460
292,"0,0,1,1,0,0,1,1,0,0,1,0,3,1,0,2,1,1,4,2,0,0,0,3,0,0,5,0",1,-55,293.0,1465
293,"5,1,1,1,0,1,0,1,1,4,0,0,1,1,1,2,1,0,4,2,0,3,1,3,1,1,5,0",1,-50,294.0,1470
294,"1,2,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,4,0,0,0,0,2,2,3,0,0",1,-51,295.0,1475
295,"1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,2,1,0,5,0,0,1,1,2,2,3,4,2",1,-57,296.0,1480
296,"4,0,1,1,0,1,1,2,1,4,0,0,0,1,1,3,1,0,0,0,1,3,0,0,1,1,2,0",1,-48,297.0,1485
297,"4,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,2,0,2,1,2,0,2,0,1,0,0",1,-48,298.0,1490
298,"1,0,1,0,0,1,1,1,0,3,0,0,0,1,0,2,1,0,4,2,0,1,1,2,1,1,0,1",1,-46,299.0,1495
299,"1,3,1,0,0,3,0,1,1,4,1,0,0,1,0,1,1,0,4,2,1,0,3,3,1,3,2,1",1,-54,300.0,1500
300,"0,3,1,0,0,2,0,1,1,0,1,0,1,0,0,2,1,0,4,2,1,3,0,0,1,1,5,2",1,-50,301.0,1505
301,"4,3,1,1,0,0,0,2,1,0,1,0,1,1,1,1,1,0,4,0,0,0,0,0,3,1,0,0",1,-51,302.0,1510
302,"0,0,1,1,0,0,0,1,1,4,1,0,0,0,0,2,1,1,4,0,0,3,2,2,2,1,1,0",1,-52,303.0,1515
303,"4,2,1,1,0,3,1,0,1,4,1,0,1,0,1,1,1,0,4,2,0,0,1,0,1,1,0,0",1,-51,304.0,1520
304,"3,2,1,1,0,2,1,3,0,3,0,0,1,0,0,2,0,0,0,0,0,0,2,2,0,0,0,1",1,-46,305.0,1525
305,"0,0,1,1,0,1,1,0,0,4,0,0,1,1,0,1,1,0,2,0,0,0,0,0,0,1,5,1",1,-46,306.0,1530
306,"0,0,1,1,0,3,1,1,1,0,0,0,0,0,0,1,1,1,4,1,0,1,1,2,0,3,0,0",1,-40,307.0,1535
307,"0,3,1,1,0,1,0,1,0,0,1,0,1,1,0,3,0,0,5,2,1,3,2,2,2,2,5,2",1,-52,308.0,1540
308,"4,1,1,0,0,3,1,0,0,4,1,0,1,1,0,2,0,0,4,0,0,2,0,0,1,3,2,1",1,-46,309.0,1545
309,"0,3,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,4,0,0,1,3,2,0,2,0,0",1,-43,310.0,1550
310,"4,0,1,0,0,1,1,1,1,4,0,0,0,1,1,3,1,0,0,0,0,1,1,2,1,1,0,1",1,-49,311.0,1555
311,"4,1,1,1,0,0,0,0,1,4,1,0,1,1,0,2,1,0,4,2,0,0,0,0,0,1,1,1",1,-54,312.0,1560
312,"5,2,1,1,0,2,1,1,1,4,0,0,0,0,1,2,1,1,4,1,0,0,1,2,0,3,0,0",1,-61,313.0,1565
313,"4,2,1,1,0,2,1,3,1,0,0,0,1,0,1,0,0,2,0,1,0,3,1,3,0,1,0,1",1,-69,314.0,1570
314,"5,0,1,1,0,0,1,1,1,4,1,0,1,1,0,0,0,0,2,0,0,0,1,2,2,1,5,1",1,-65,315.0,1575
315,"4,3,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,3,0,0,0,3,0,0",1,-65,316.0,1580
316,"4,3,1,1,0,1,1,0,0,4,1,0,0,1,1,1,1,0,4,2,0,1,2,0,0,1,0,0",1,-64,317.0,1585
317,"4,2,1,0,0,3,1,1,0,4,1,0,0,0,0,1,1,1,0,0,0,3,1,0,1,2,5,2",1,-71,318.0,1590
318,"5,0,1,0,0,0,1,3,1,4,1,0,1,0,0,1,1,0,1,2,1,0,2,2,0,1,3,0",1,-64,319.0,1595
319,"2,0,1,0,0,3,1,1,1,0,1,0,0,0,0,1,1,1,4,2,0,1,0,2,0,1,0,1",1,-60,320.0,1600
320,"1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,2,1,0,4,2,0,3,1,2,3,1,2,2",1,-70,321.0,1605
321,"1,1,1,1,0,1,1,1,1,4,1,0,0,1,1,0,1,0,4,0,0,2,0,2,0,1,2,1",1,-82,322.0,1610
322,"4,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,4,2,1,3,0,1,3,1,5,2",1,-76,323.0,1615
323,"3,3,1,0,0,3,1,0,1,4,0,0,0,1,1,1,0,1,4,0,0,3,0,2,1,1,0,0",1,-65,324.0,1620
324,"5,0,1,1,0,3,0,2,0,0,0,0,1,1,1,2,0,0,2,0,0,1,0,1,1,1,5,1",1,-79,325.0,1625
325,"3,2,1,0,0,1,0,0,1,4,1,0,0,0,1,2,1,1,5,2,0,2,1,2,1,1,4,2",1,-87,326.0,1630
326,"4,3,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,2,3,0,1",1,-82,327.0,1635
327,"0,2,1,0,0,3,1,2,0,4,1,0,0,0,0,3,1,1,0,0,0,2,1,2,1,3,1,0",1,-87,328.0,1640
328,"4,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,4,1,0,0,1,0,0,3,2,0",1,-81,329.0,1645
329,"1,1,1,1,0,0,0,3,0,4,0,0,0,0,1,1,1,2,4,0,0,3,1,2,2,1,0,1",1,-81,330.0,1650
330,"3,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,3,3,0,1,1,2,1",1,-91,331.0,1655
331,"4,0,1,1,0,1,1,1,1,4,0,0,3,1,0,2,1,1,4,0,0,3,0,2,1,1,5,1",1,-91,332.0,1660
332,"1,0,1,1,0,0,0,3,1,4,1,0,1,0,1,1,1,1,4,0,0,2,0,2,1,1,4,2",1,-95,333.0,1665
333,"4,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,4,2,1,3,3,2,1,0,2,1",1,-84,334.0,1670
334,"4,2,1,1,0,1,0,1,0,4,1,0,1,1,1,1,1,0,0,2,0,0,2,2,0,3,1,2",1,-83,335.0,1675
335,"0,1,1,1,0,1,1,0,0,4,0,0,1,1,0,1,0,1,4,2,0,3,1,2,2,1,4,1",1,-72,336.0,1680
336,"0,0,1,1,0,3,0,1,1,4,1,0,1,1,1,1,1,0,5,0,0,2,2,2,0,1,4,2",1,-85,337.0,1685
337,"4,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,2,2,1,0,0",1,-84,338.0,1690
338,"0,3,1,1,0,0,1,1,1,4,1,0,1,1,0,0,1,1,0,1,1,3,1,2,0,1,2,0",1,-83,339.0,1695
339,"0,1,1,1,0,1,1,1,0,4,1,0,0,0,1,0,1,0,4,2,0,3,2,2,1,1,0,0",1,-77,340.0,1700
340,"0,0,1,1,0,1,1,1,0,4,1,0,1,0,0,1,0,1,1,0,1,2,1,1,0,0,2,1",1,-93,341.0,1705
341,"4,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,2,4,0,0,0,0,2,1,0,4,1",1,-82,342.0,1710
342,"4,0,1,1,0,0,0,1,0,4,0,0,0,0,1,2,0,1,4,0,0,2,1,3,1,1,2,1",1,-90,343.0,1715
343,"4,0,1,1,0,1,0,2,1,4,1,0,1,0,1,1,0,0,2,1,0,0,1,2,0,2,5,2",1,-87,344.0,1720
344,"4,0,1,0,0,0,1,3,1,0,1,0,1,0,1,2,1,1,0,2,0,0,1,3,1,3,0,0",1,-90,345.0,1725
345,"2,0,1,0,0,1,1,1,1,4,1,0,1,1,1,1,1,0,4,2,0,1,0,3,0,1,3,2",1,-80,346.0,1730
346,"4,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,2,0,1,0,2,0,1,4,0",1,-84,347.0,1735
347,"0,0,1,1,0,3,1,1,1,0,1,0,1,0,0,2,1,0,1,2,0,1,0,2,1,0,5,1",1,-90,348.0,1740
348,"4,1,1,1,0,2,0,3,0,0,0,0,1,1,1,2,1,0,4,0,0,3,3,0,1,2,5,0",1,-95,349.0,1745
349,"4,0,1,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,4,1,0,3,2,2,0,1,3,1",1,-99,350.0,1750
350,"4,0,1,0,0,2,0,0,1,4,1,0,1,1,1,1,1,1,5,2,0,0,0,0,0,1,1,1",1,-108,351.0,1755
351,"4,0,1,1,0,1,1,1,0,4,0,0,0,0,1,0,0,0,1,0,0,3,0,2,1,1,5,1",1,-100,352.0,1760
352,"3,0,1,1,0,2,0,3,1,0,0,0,1,0,1,1,0,0,4,0,0,1,1,2,3,1,5,1",1,-94,353.0,1765
353,"4,2,1,1,0,0,0,0,1,4,0,0,1,1,0,0,1,0,2,0,0,0,2,3,1,0,4,0",1,-98,354.0,1770
354,"0,0,1,0,0,0,1,1,0,4,1,0,1,1,0,2,0,0,4,0,0,2,0,2,2,3,2,1",1,-93,355.0,1775
355,"4,1,1,0,0,0,0,0,1,4,0,0,1,1,1,1,1,0,4,2,0,0,1,2,0,3,2,2",1,-87,356.0,1780
356,"0,2,1,1,0,1,0,0,1,4,1,0,1,1,1,2,0,1,4,0,0,0,0,0,1,2,3,2",1,-85,357.0,1785
357,"1,0,1,1,0,0,1,3,0,4,1,0,1,0,0,3,1,0,4,2,0,1,1,2,0,0,4,1",1,-104,358.0,1790
358,"4,1,1,0,0,3,1,0,0,0,1,0,1,1,1,2,0,1,0,2,0,0,1,2,0,3,2,0",1,-102,359.0,1795
359,"4,0,1,0,0,2,0,1,1,4,1,0,1,1,1,1,1,1,1,2,1,0,1,2,0,1,4,0",1,-110,360.0,1800
360,"0,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,2,1,0,5,0",1,-99,361.0,1805
361,"0,0,1,1,0,2,1,3,1,0,1,0,0,1,0,1,0,2,4,0,0,2,0,0,0,1,0,1",1,-97,362.0,1810
362,"4,3,1,1,0,3,1,1,1,0,1,0,1,1,0,1,0,0,4,2,0,0,0,2,0,0,0,0",1,-106,363.0,1815
363,"0,0,1,1,0,1,0,0,1,4,0,0,1,1,0,0,1,0,5,0,0,1,0,2,1,3,4,1",1,-109,364.0,1820
364,"4,0,1,1,0,1,1,1,0,4,1,0,0,1,1,1,0,0,4,0,0,1,3,2,2,2,4,0",1,-111,365.0,1825
365,"0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,3,1,0,5,2,0,3,0,2,2,3,4,0",1,-109,366.0,1830
366,"3,0,1,1,0,2,1,1,1,4,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,1",1,-102,367.0,1835
367,"4,3,1,1,0,1,0,1,1,4,1,0,1,0,0,2,0,1,0,2,0,1,0,0,1,3,2,1",1,-99,368.0,1840
368,"4,1,1,1,0,1,0,1,0,4,1,0,1,0,0,1,0,1,4,1,0,0,1,0,0,0,2,2",1,-96,369.0,1845
369,"4,0,1,0,0,1,0,2,1,4,1,0,1,0,1,2,1,1,4,2,0,0,0,2,3,1,5,2",1,-102,370.0,1850
370,"0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,3,0,0,4,2,0,0,0,0,0,3,3,1",1,-81,371.0,1855
371,"5,0,1,0,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,2,0,2,1,0,1,1,2,0",1,-69,372.0,1860
372,"2,3,1,0,0,0,0,0,0,4,1,0,0,1,1,1,0,0,4,0,0,0,1,3,1,1,2,0",1,-83,373.0,1865
373,"4,2,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,0,0,0,0,2,0,1,2,1",1,-82,374.0,1870
374,"0,1,1,1,0,3,1,0,0,0,0,0,1,0,0,2,0,1,4,1,0,0,1,2,0,1,5,0",1,-79,375.0,1875
375,"4,2,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,5,0,0,1,1,2,2,3,2,1",1,-83,376.0,1880
376,"1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,2,0,0,4,1,0,0,0,0,1,2,4,1",1,-81,377.0,1885
377,"5,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,2,0,3,1,2,1,1,2,1",1,-79,378.0,1890
378,"4,1,1,0,0,0,0,3,1,4,0,0,1,0,1,1,0,0,4,1,0,2,3,2,2,1,4,2",1,-90,379.0,1895
379,"2,0,1,1,0,2,1,1,0,0,0,0,1,1,0,2,0,1,2,2,0,1,1,2,2,1,0,0",1,-93,380.0,1900
380,"0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,4,0,0,0,0,2,0,1,3,1",1,-98,381.0,1905
381,"4,2,1,0,0,1,1,1,1,0,0,0,3,1,0,1,1,0,5,2,0,1,0,0,0,1,4,2",1,-105,382.0,1910
382,"4,0,1,0,0,1,1,0,0,4,1,0,1,0,1,1,1,1,5,0,0,2,1,2,1,1,0,2",1,-111,383.0,1915
383,"4,0,1,1,0,0,0,1,1,4,0,0,3,1,0,1,1,0,2,1,0,1,2,2,1,1,2,1",1,-104,384.0,1920
384,"4,0,1,1,0,2,0,0,1,4,0,0,1,0,1,0,1,0,4,0,0,3,0,2,2,3,5,1",1,-113,385.0,1925
385,"0,3,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,5,2,1,3,1,2,2,0,4,0",1,-105,386.0,1930
386,"4,0,1,1,0,1,1,1,0,0,0,0,1,1,1,2,0,0,4,0,1,3,3,0,2,3,5,1",1,-105,387.0,1935
387,"3,2,1,1,0,3,1,1,1,4,1,0,0,0,0,2,0,1,0,0,0,3,1,0,2,3,2,1",1,-105,388.0,1940
388,"0,0,1,0,0,1,1,1,0,4,1,0,1,0,0,3,1,0,4,2,0,1,0,2,1,3,2,2",1,-95,389.0,1945
389,"4,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,2,0,1,2,2,2,0,0,4,1",1,-85,390.0,1950
390,"5,1,1,1,0,0,0,1,0,4,1,0,0,1,0,2,0,1,5,1,0,2,1,2,0,1,5,2",1,-75,391.0,1955
391,"3,3,1,1,0,0,0,0,0,4,0,0,1,0,0,2,1,0,0,0,0,0,1,2,1,3,0,1",1,-77,392.0,1960
392,"4,0,1,0,0,2,0,0,0,0,0,0,1,1,0,1,1,1,2,1,0,1,0,2,0,1,2,0",1,-73,393.0,1965
393,"3,0,1,1,0,1,0,1,1,4,1,0,1,0,1,0,0,2,4,1,0,2,2,1,0,1,4,0",1,-77,394.0,1970
394,"0,0,1,1,0,3,0,0,1,0,0,0,3,0,1,2,0,1,2,0,0,2,1,2,2,1,4,0",1,-77,395.0,1975
